Query = geneByGene/org1/ENSG00000124209.rf
Exons file = geneByGene/org2/ENSMUSG00000027519.rf
Frequency file = geneByGene/org1/ENSG00000124209.rf.freq
-mc = 3	local = false
-ss = 1	-es = 1
-B = 5	 -b = 5Opening gap = -2	Continuing gap = -1
Similarity = 12

QID	QEXN	GID	GEXN	EX_M	EX_M%	QEX_M	QEX_M%	O_M	O_M%	TOT_M	GAP	SCORE	EVALUE
ENST00000332690	1	ENSMUST00000070178	1	0	0	0	0	1	100	1	0	0.6557	2.578e+04
ENST00000613823	11	ENSMUST00000102875	10	7	87.5	1	12.5	0	0	8	1	21.45	2.399e-05
ENST00000613823	11	ENSMUST00000060895	10	7	87.5	1	12.5	0	0	8	1	21.45	2.399e-05
ENST00000475462	5	ENSMUST00000102875	10	3	100	0	0	0	0	3	5	-0.864	1.178e+05
ENST00000475462	5	ENSMUST00000060895	10	3	100	0	0	0	0	3	5	-0.864	1.178e+05
ENST00000445915	10	ENSMUST00000102875	10	8	100	0	0	0	0	8	0	24.36	1.305e-06
ENST00000445915	10	ENSMUST00000060895	10	8	100	0	0	0	0	8	0	24.36	1.305e-06
ENST00000467648	11	ENSMUST00000102875	10	8	100	0	0	0	0	8	1	22.36	9.64e-06
ENST00000467648	11	ENSMUST00000060895	10	8	100	0	0	0	0	8	1	22.36	9.64e-06
ENST00000480679	4	ENSMUST00000102875	10	0	0	0	0	2	100	2	6	-13.07	2.361e+10
ENST00000480679	4	ENSMUST00000060895	10	0	0	0	0	2	100	2	6	-13.07	2.361e+10
ENST00000488245	5	ENSMUST00000102875	10	2	100	0	0	0	0	2	7	-7.909	1.352e+08
ENST00000488245	5	ENSMUST00000060895	10	2	100	0	0	0	0	2	7	-7.909	1.352e+08
ENST00000394417	10	ENSMUST00000102875	10	8	100	0	0	0	0	8	0	24.36	1.305e-06
ENST00000394417	10	ENSMUST00000060895	10	8	100	0	0	0	0	8	0	24.36	1.305e-06
ENST00000472047	5	ENSMUST00000102875	10	3	100	0	0	0	0	3	5	-0.864	1.178e+05
ENST00000472047	5	ENSMUST00000060895	10	3	100	0	0	0	0	3	5	-0.864	1.178e+05
ENST00000627474	3	ENSMUST00000102875	10	1	100	0	0	0	0	1	7	-10.95	2.842e+09
ENST00000627474	3	ENSMUST00000060895	10	1	100	0	0	0	0	1	7	-10.95	2.842e+09
ENST00000626380	3	ENSMUST00000102875	10	1	100	0	0	0	0	1	7	-10.95	2.842e+09
ENST00000626380	3	ENSMUST00000060895	10	1	100	0	0	0	0	1	7	-10.95	2.842e+09
ENST00000337130	10	ENSMUST00000102875	10	8	100	0	0	0	0	8	0	24.36	1.305e-06
ENST00000337130	10	ENSMUST00000060895	10	8	100	0	0	0	0	8	0	24.36	1.305e-06
ENST00000484142	3	ENSMUST00000102875	10	0	0	1	100	0	0	1	7	-13.66	4.253e+10
ENST00000484142	3	ENSMUST00000060895	10	0	0	1	100	0	0	1	7	-13.66	4.253e+10
ENST00000497883	5	ENSMUST00000102875	10	2	66.67	0	0	1	33.33	3	5	-4.127	3.08e+06
ENST00000497883	5	ENSMUST00000060895	10	2	66.67	0	0	1	33.33	3	5	-4.127	3.08e+06
ENST00000482668	5	ENSMUST00000102875	10	2	100	0	0	0	0	2	7	-7.909	1.352e+08
ENST00000482668	5	ENSMUST00000060895	10	2	100	0	0	0	0	2	7	-7.909	1.352e+08
ENST00000491621	6	ENSMUST00000102875	10	4	100	0	0	0	0	4	4	4.181	758.8
ENST00000491621	6	ENSMUST00000060895	10	4	100	0	0	0	0	4	4	4.181	758.8
ENST00000586861	16	ENSMUST00000006828	17	13	92.86	1	7.143	0	0	14	1	36.93	4.551e-12
ENST00000592316	7	ENSMUST00000006828	17	4	80	1	20	0	0	5	10	-7.479	8.794e+07
ENST00000587274	8	ENSMUST00000006828	17	6	100	0	0	0	0	6	9	0.2719	3.784e+04
ENST00000589743	5	ENSMUST00000006828	17	3	100	0	0	0	0	3	12	-14.86	1.417e+11
ENST00000537454	17	ENSMUST00000006828	17	14	93.33	1	6.667	0	0	15	0	42.97	1.078e-14
ENST00000588808	8	ENSMUST00000006828	17	6	100	0	0	0	0	6	9	0.2719	3.784e+04
ENST00000221891	17	ENSMUST00000006828	17	13	86.67	2	13.33	0	0	15	0	41.34	5.515e-14
ENST00000367145	5	ENSMUST00000177943	5	2	40	1	20	2	40	5	0	7.147	39.1
ENST00000367145	5	ENSMUST00000027695	5	2	40	1	20	2	40	5	0	5.895	136.8
ENST00000367145	5	ENSMUST00000190322	2	0	0	1	50	1	50	2	3	-5.11	8.227e+06
ENST00000423427	2	ENSMUST00000108308	5	0	0	0	0	2	100	2	3	-8.417	2.245e+08
ENST00000423427	2	ENSMUST00000075054	6	0	0	0	0	2	100	2	4	-10.39	1.608e+09
ENST00000423427	2	ENSMUST00000191835	6	0	0	0	0	2	100	2	4	-10.71	2.231e+09
ENST00000423427	2	ENSMUST00000193603	8	0	0	0	0	2	100	2	6	-14.68	1.181e+11
ENST00000401917	3	ENSMUST00000108308	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000401917	3	ENSMUST00000075054	6	1	100	0	0	0	0	1	3	-2.955	9.533e+05
ENST00000401917	3	ENSMUST00000191835	6	1	100	0	0	0	0	1	3	-2.955	9.533e+05
ENST00000401917	3	ENSMUST00000193603	8	1	100	0	0	0	0	1	5	-6.955	5.205e+07
ENST00000415045	7	ENSMUST00000193603	8	3	75	1	25	0	0	4	3	4.84	392.6
ENST00000415045	7	ENSMUST00000075054	6	3	100	0	0	0	0	3	3	3.136	2158
ENST00000415045	7	ENSMUST00000191835	6	1	33.33	1	33.33	1	33.33	3	3	-1.562	2.368e+05
ENST00000415045	7	ENSMUST00000108308	5	1	50	0	0	1	50	2	4	-5.266	9.617e+06
ENST00000457714	7	ENSMUST00000193603	8	3	60	2	40	0	0	5	1	9.506	3.695
ENST00000457714	7	ENSMUST00000075054	6	3	75	1	25	0	0	4	1	7.706	22.35
ENST00000457714	7	ENSMUST00000191835	6	2	50	1	25	1	25	4	1	5.484	206.3
ENST00000457714	7	ENSMUST00000108308	5	2	66.67	0	0	1	33.33	3	2	1.779	8381
ENST00000361589	6	ENSMUST00000075054	6	3	75	0	0	1	25	4	0	7.718	22.09
ENST00000361589	6	ENSMUST00000191835	6	2	50	1	25	1	25	4	0	7.484	27.92
ENST00000361589	6	ENSMUST00000193603	8	3	75	1	25	0	0	4	2	6.84	53.13
ENST00000361589	6	ENSMUST00000108308	5	2	66.67	0	0	1	33.33	3	1	3.779	1134
ENST00000413821	2	ENSMUST00000108308	5	0	0	0	0	2	100	2	3	-6.956	5.209e+07
ENST00000413821	2	ENSMUST00000075054	6	0	0	0	0	2	100	2	4	-8.788	3.254e+08
ENST00000413821	2	ENSMUST00000191835	6	0	0	0	0	2	100	2	4	-8.932	3.761e+08
ENST00000413821	2	ENSMUST00000193603	8	0	0	0	0	2	100	2	6	-12.79	1.785e+10
ENST00000405303	14	ENSMUST00000055128	14	12	100	0	0	0	0	12	0	36.54	6.687e-12
ENST00000531327	7	ENSMUST00000004634	8	5	100	0	0	0	0	5	1	13.23	0.08949
ENST00000531327	7	ENSMUST00000109594	8	5	100	0	0	0	0	5	1	13.23	0.08949
ENST00000234256	8	ENSMUST00000004634	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000234256	8	ENSMUST00000109594	8	6	100	0	0	0	0	6	0	18.27	0.0005763
ENST00000433112	3	ENSMUST00000027380	3	0	0	1	100	0	0	1	0	1.995	6754
ENST00000433112	3	ENSMUST00000141783	4	0	0	1	100	0	0	1	1	-0.004862	4.991e+04
ENST00000455479	4	ENSMUST00000141783	4	0	0	1	50	1	50	2	0	1.381	1.248e+04
ENST00000455479	4	ENSMUST00000027380	3	0	0	1	100	0	0	1	1	-0.004862	4.991e+04
ENST00000295658	3	ENSMUST00000027380	3	0	0	1	100	0	0	1	0	1.995	6754
ENST00000295658	3	ENSMUST00000141783	4	0	0	1	100	0	0	1	1	-0.004862	4.991e+04
ENST00000406027	3	ENSMUST00000027380	3	0	0	1	100	0	0	1	0	1.995	6754
ENST00000406027	3	ENSMUST00000141783	4	0	0	1	100	0	0	1	1	-0.004862	4.991e+04
ENST00000454545	4	ENSMUST00000141783	4	0	0	1	50	1	50	2	0	1.381	1.248e+04
ENST00000454545	4	ENSMUST00000027380	3	0	0	1	100	0	0	1	1	-0.004862	4.991e+04
ENST00000437356	3	ENSMUST00000027380	3	0	0	1	100	0	0	1	0	1.995	6754
ENST00000437356	3	ENSMUST00000141783	4	0	0	1	100	0	0	1	1	-0.004862	4.991e+04
ENST00000568181	2	ENSMUST00000061828	3	0	0	0	0	2	100	2	1	-4.794	6e+06
ENST00000568181	2	ENSMUST00000164382	4	0	0	0	0	2	100	2	2	-5.922	1.854e+07
ENST00000308251	3	ENSMUST00000061828	3	0	0	1	100	0	0	1	0	1.034	1.765e+04
ENST00000308251	3	ENSMUST00000164382	4	0	0	1	100	0	0	1	1	-0.9655	1.304e+05
ENST00000426016	24	ENSMUST00000068714	22	19	95	1	5	0	0	20	2	53.27	3.626e-19
ENST00000402219	23	ENSMUST00000068714	22	19	95	1	5	0	0	20	1	56.27	1.805e-20
ENST00000451331	4	ENSMUST00000068714	22	2	100	0	0	0	0	2	18	-29.91	4.847e+17
ENST00000395038	22	ENSMUST00000068714	22	19	95	1	5	0	0	20	0	59.27	8.987e-22
ENST00000538498	4	ENSMUST00000032419	8	2	100	0	0	0	0	2	4	-1.909	3.352e+05
ENST00000229329	8	ENSMUST00000032419	8	6	100	0	0	0	0	6	0	29.5	7.632e-09
ENST00000295645	6	ENSMUST00000031145	6	4	100	0	0	0	0	4	0	12.18	0.2545
ENST00000295645	6	ENSMUST00000122213	5	3	100	0	0	0	0	3	1	7.136	39.53
ENST00000615028	7	ENSMUST00000031145	6	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000615028	7	ENSMUST00000122213	5	3	100	0	0	0	0	3	2	5.136	292.1
ENST00000361070	13	ENSMUST00000038739	13	6	54.55	4	36.36	1	9.091	11	0	21.79	1.71e-05
ENST00000572990	3	ENSMUST00000038739	13	0	0	1	100	0	0	1	10	-19.66	1.716e+13
ENST00000571750	14	ENSMUST00000038739	13	6	54.55	4	36.36	1	9.091	11	1	19.79	0.0001263
ENST00000572337	5	ENSMUST00000038739	13	0	0	1	33.33	2	66.67	3	8	-15.97	4.28e+11
ENST00000576652	4	ENSMUST00000038739	13	0	0	0	0	2	100	2	9	-18.61	5.978e+12
ENST00000575113	3	ENSMUST00000038739	13	0	0	1	100	0	0	1	10	-19.23	1.115e+13
ENST00000367242	8	ENSMUST00000049470	8	5	83.33	1	16.67	0	0	6	0	16.64	0.002948
ENST00000367242	8	ENSMUST00000185903	3	1	100	0	0	0	0	1	5	-6.955	5.205e+07
ENST00000550444	4	ENSMUST00000160681	5	0	0	0	0	2	100	2	1	-0.2465	6.354e+04
ENST00000550444	4	ENSMUST00000020478	15	2	100	0	0	0	0	2	11	-15.91	4.031e+11
ENST00000229330	15	ENSMUST00000020478	15	8	61.54	1	7.692	4	30.77	13	0	43.22	8.439e-15
ENST00000229330	15	ENSMUST00000160681	5	2	66.67	1	33.33	0	0	3	10	-13.02	2.24e+10
ENST00000419619	3	ENSMUST00000092566	6	1	100	0	0	0	0	1	3	-2.955	9.533e+05
ENST00000612036	4	ENSMUST00000092566	6	1	50	0	0	1	50	2	2	-2.145	4.243e+05
ENST00000439288	2	ENSMUST00000092566	6	1	50	0	0	1	50	2	4	-4.74	5.683e+06
ENST00000368851	6	ENSMUST00000092566	6	4	100	0	0	0	0	4	0	12.18	0.2545
ENST00000368850	5	ENSMUST00000092566	6	2	66.67	0	0	1	33.33	3	1	2.86	2844
ENST00000543140	25	ENSMUST00000033898	52	23	100	0	0	0	0	23	27	-10.96	2.85e+09
ENST00000375820	52	ENSMUST00000033898	52	50	100	0	0	0	0	50	0	152.3	0
ENST00000615732	15	ENSMUST00000033898	52	12	92.31	1	7.692	0	0	13	37	-73.25	3.233e+36
ENST00000403525	43	ENSMUST00000200953	43	41	100	0	0	0	0	41	0	202.2	0
ENST00000403525	43	ENSMUST00000201182	43	40	100	0	0	0	0	40	2	142.5	0
ENST00000403525	43	ENSMUST00000013773	44	41	100	0	0	0	0	41	1	142	0
ENST00000403525	43	ENSMUST00000202795	44	40	97.56	0	0	1	2.439	41	1	137.6	0
ENST00000403525	43	ENSMUST00000201838	18	11	68.75	3	18.75	2	12.5	16	25	-11.2	3.635e+09
ENST00000428460	5	ENSMUST00000202973 4(50)+5(44)	6	1	33.33	0	0	2	66.67	3	1	3.051	2349
ENST00000428460	5	ENSMUST00000201838	18	0	0	1	33.33	2	66.67	3	13	-20.9	5.954e+13
ENST00000428460	5	ENSMUST00000200953	43	2	66.67	0	0	1	33.33	3	38	-67.66	1.208e+34
ENST00000428460	5	ENSMUST00000201182	43	2	66.67	0	0	1	33.33	3	38	-67.66	1.208e+34
ENST00000428460	5	ENSMUST00000013773	44	0	0	2	66.67	1	33.33	3	39	-70.69	2.483e+35
ENST00000264705	44	ENSMUST00000013773	44	42	100	0	0	0	0	42	0	206.9	0
ENST00000264705	44	ENSMUST00000202795	44	41	97.62	0	0	1	2.381	42	0	202.5	0
ENST00000264705	44	ENSMUST00000201182	43	41	100	0	0	0	0	41	1	190.6	0
ENST00000264705	44	ENSMUST00000200953	43	41	100	0	0	0	0	41	1	142	0
ENST00000264705	44	ENSMUST00000201838	18	16	100	0	0	0	0	16	26	1.183	1.522e+04
ENST00000458503	6	ENSMUST00000202973	7	0	0	1	25	3	75	4	1	0.3622	3.457e+04
ENST00000458503	6	ENSMUST00000201838	18	0	0	0	0	4	100	4	12	-19.24	1.125e+13
ENST00000458503	6	ENSMUST00000201182	43	2	50	1	25	1	25	4	37	-62.59	7.583e+31
ENST00000458503	6	ENSMUST00000200953	43	1	25	3	75	0	0	4	37	-63.25	1.46e+32
ENST00000458503	6	ENSMUST00000013773	44	2	50	1	25	1	25	4	38	-64.59	5.603e+32
ENST00000456311	9	ENSMUST00000202973	7	5	100	0	0	0	0	5	2	11.23	0.6613
ENST00000456311	9	ENSMUST00000201838	18	0	0	1	14.29	6	85.71	7	9	-7.677	1.072e+08
ENST00000456311	9	ENSMUST00000200953	43	3	42.86	3	42.86	1	14.29	7	34	-42.52	1.45e+23
ENST00000456311	9	ENSMUST00000201182	43	3	42.86	1	14.29	3	42.86	7	34	-49.67	1.842e+26
ENST00000456311	9	ENSMUST00000013773	44	3	42.86	1	14.29	3	42.86	7	35	-51.67	1.361e+27
ENST00000084798	9	ENSMUST00000003360	9	7	100	0	0	0	0	7	0	21.32	2.742e-05
ENST00000596080	4	ENSMUST00000003360	9	0	0	0	0	2	100	2	5	-8.158	1.733e+08
ENST00000247879	1	ENSMUST00000064932	1	0	0	0	0	1	100	1	0	1.604	9986
ENST00000528989	5	ENSMUST00000111222	6	3	100	0	0	0	0	3	1	7.136	39.53
ENST00000528989	5	ENSMUST00000058790	6	3	100	0	0	0	0	3	1	7.136	39.53
ENST00000524419	6	ENSMUST00000111222	6	3	100	0	0	0	0	3	2	5.136	292.1
ENST00000524419	6	ENSMUST00000058790	6	3	100	0	0	0	0	3	2	5.136	292.1
ENST00000315571	6	ENSMUST00000058790	6	4	100	0	0	0	0	4	0	12.18	0.2545
ENST00000315571	6	ENSMUST00000111222	6	3	75	0	0	1	25	4	0	7.972	17.13
ENST00000460201	4	ENSMUST00000102478	8	2	100	0	0	0	0	2	4	1.69	9164
ENST00000460201	4	ENSMUST00000017534	9	2	100	0	0	0	0	2	5	-0.31	6.771e+04
ENST00000581807	5	ENSMUST00000017534	9	2	66.67	0	0	1	33.33	3	4	-2.657	7.078e+05
ENST00000581807	5	ENSMUST00000102478	8	0	0	0	0	3	100	3	3	-3.308	1.358e+06
ENST00000584086	6	ENSMUST00000017534	9	3	100	0	0	0	0	3	5	4.391	615.3
ENST00000584086	6	ENSMUST00000102478	8	2	100	0	0	0	0	2	6	-2.31	5.003e+05
ENST00000578590	4	ENSMUST00000017534	9	2	100	0	0	0	0	2	5	-0.5981	9.032e+04
ENST00000578590	4	ENSMUST00000102478	8	0	0	1	50	1	50	2	4	-7.128	6.187e+07
ENST00000435638	5	ENSMUST00000017534	9	3	100	0	0	0	0	3	4	6.391	83.27
ENST00000435638	5	ENSMUST00000102478	8	2	100	0	0	0	0	2	5	-0.31	6.771e+04
ENST00000226253	9	ENSMUST00000017534	9	7	100	0	0	0	0	7	0	21.32	2.742e-05
ENST00000226253	9	ENSMUST00000102478	8	6	100	0	0	0	0	6	1	16.27	0.004258
ENST00000395321	10	ENSMUST00000017534	9	7	100	0	0	0	0	7	1	19.32	0.0002026
ENST00000395321	10	ENSMUST00000102478	8	6	100	0	0	0	0	6	2	14.27	0.03146
ENST00000395319	8	ENSMUST00000017534	9	6	100	0	0	0	0	6	1	16.27	0.004258
ENST00000395319	8	ENSMUST00000102478	8	5	100	0	0	0	0	5	2	11.23	0.6613
ENST00000247881	1	ENSMUST00000038750	1	0	0	0	0	1	100	1	0	0.5119	2.977e+04
ENST00000332129	34	ENSMUST00000075164	35	30	93.75	2	6.25	0	0	32	1	90.19	3.38e-35
ENST00000422435	35	ENSMUST00000075164	35	31	93.94	2	6.061	0	0	33	0	97.23	2.946e-38
ENST00000360529	34	ENSMUST00000075164	35	30	93.75	2	6.25	0	0	32	1	90.19	3.38e-35
ENST00000461742	35	ENSMUST00000075164	35	31	93.94	2	6.061	0	0	33	0	97.23	2.946e-38
ENST00000367218	22	ENSMUST00000125659	21	17	89.47	2	10.53	0	0	19	1	51.6	1.941e-18
ENST00000367218	22	ENSMUST00000143567	21	17	89.47	2	10.53	0	0	19	1	51.39	2.395e-18
ENST00000367218	22	ENSMUST00000048953	21	17	89.47	1	5.263	1	5.263	19	1	50.46	6.052e-18
ENST00000367218	22	ENSMUST00000165602	20	17	94.44	1	5.556	0	0	18	2	47.18	1.601e-16
ENST00000367218	22	ENSMUST00000112264	20	17	94.44	1	5.556	0	0	18	2	47.18	1.601e-16
ENST00000357681	21	ENSMUST00000143567	21	17	89.47	2	10.53	0	0	19	0	54.39	1.192e-19
ENST00000357681	21	ENSMUST00000165602	20	17	94.44	1	5.556	0	0	18	1	50.18	7.973e-18
ENST00000357681	21	ENSMUST00000112264	20	17	94.44	1	5.556	0	0	18	1	50.18	7.973e-18
ENST00000357681	21	ENSMUST00000048953	21	17	94.44	1	5.556	0	0	18	2	47.18	1.601e-16
ENST00000357681	21	ENSMUST00000125659	21	17	94.44	1	5.556	0	0	18	2	47.18	1.601e-16
ENST00000341360	21	ENSMUST00000125659	21	17	89.47	2	10.53	0	0	19	0	54.6	9.663e-20
ENST00000341360	21	ENSMUST00000048953	21	17	89.47	1	5.263	1	5.263	19	0	53.46	3.013e-19
ENST00000341360	21	ENSMUST00000165602	20	17	94.44	1	5.556	0	0	18	1	50.18	7.973e-18
ENST00000341360	21	ENSMUST00000112264	20	17	94.44	1	5.556	0	0	18	1	50.18	7.973e-18
ENST00000341360	21	ENSMUST00000143567	21	17	94.44	1	5.556	0	0	18	2	47.18	1.601e-16
ENST00000356729	3	ENSMUST00000167348	1	0	0	0	0	1	100	1	2	-3.017	1.015e+06
ENST00000356729	3	ENSMUST00000112264	20	1	33.33	1	33.33	1	33.33	3	17	-30.21	6.539e+17
ENST00000356729	3	ENSMUST00000165602	20	1	33.33	1	33.33	1	33.33	3	17	-30.25	6.841e+17
ENST00000356729	3	ENSMUST00000048953	21	1	33.33	1	33.33	1	33.33	3	18	-32.18	4.677e+18
ENST00000356729	3	ENSMUST00000125659	21	1	33.33	1	33.33	1	33.33	3	18	-32.19	4.752e+18
ENST00000458092	3	ENSMUST00000167348	1	0	0	0	0	1	100	1	2	-3.017	1.015e+06
ENST00000458092	3	ENSMUST00000112264	20	1	33.33	1	33.33	1	33.33	3	17	-29.4	2.926e+17
ENST00000458092	3	ENSMUST00000165602	20	1	33.33	1	33.33	1	33.33	3	17	-29.54	3.344e+17
ENST00000458092	3	ENSMUST00000048953	21	1	33.33	1	33.33	1	33.33	3	18	-30.52	8.89e+17
ENST00000458092	3	ENSMUST00000125659	21	1	33.33	1	33.33	1	33.33	3	18	-31.5	2.386e+18
ENST00000333861	1	ENSMUST00000088653	1	0	0	0	0	1	100	1	0	-1.375	1.965e+05
ENST00000523638	3	ENSMUST00000050735	3	0	0	0	0	3	100	3	0	-1.87	3.223e+05
ENST00000523638	3	ENSMUST00000108200	3	0	0	0	0	3	100	3	0	-3.05	1.049e+06
ENST00000523638	3	ENSMUST00000130526	2	0	0	0	0	2	100	2	1	-4.781	5.922e+06
ENST00000593142	2	ENSMUST00000130526	2	0	0	0	0	2	100	2	0	-2.534	6.257e+05
ENST00000593142	2	ENSMUST00000050735	3	0	0	0	0	2	100	2	1	-4.395	4.026e+06
ENST00000593142	2	ENSMUST00000108200	3	0	0	0	0	2	100	2	1	-4.396	4.029e+06
ENST00000588993	3	ENSMUST00000108200	3	0	0	0	0	3	100	3	0	-3.77	2.155e+06
ENST00000588993	3	ENSMUST00000050735	3	0	0	0	0	3	100	3	0	-3.903	2.462e+06
ENST00000588993	3	ENSMUST00000130526	2	0	0	0	0	2	100	2	1	-4.392	4.013e+06
ENST00000592282	4	ENSMUST00000108200	3	0	0	0	0	3	100	3	1	-3.832	2.293e+06
ENST00000592282	4	ENSMUST00000130526	2	0	0	1	50	1	50	2	2	-4.615	5.017e+06
ENST00000592282	4	ENSMUST00000050735	3	0	0	0	0	3	100	3	1	-5.042	7.687e+06
ENST00000348035	6	ENSMUST00000080537	6	4	100	0	0	0	0	4	0	12.18	0.2545
ENST00000348035	6	ENSMUST00000100489	7	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000356142	7	ENSMUST00000100489	7	5	100	0	0	0	0	5	0	15.23	0.01211
ENST00000356142	7	ENSMUST00000080537	6	4	100	0	0	0	0	4	1	10.18	1.881
ENST00000412438	5	ENSMUST00000151155	5	1	33.33	1	33.33	1	33.33	3	0	7.201	37.05
ENST00000412438	5	ENSMUST00000129616	5	1	33.33	1	33.33	1	33.33	3	0	3.24	1944
ENST00000412438	5	ENSMUST00000144236	5	1	33.33	1	33.33	1	33.33	3	0	2.538	3925
ENST00000412438	5	ENSMUST00000024963	4	1	50	1	50	0	0	2	1	1.816	8080
ENST00000412438	5	ENSMUST00000155904	3	0	0	1	100	0	0	1	2	-1.213	1.67e+05
ENST00000409913	3	ENSMUST00000145895	3	0	0	1	100	0	0	1	0	1.704	9034
ENST00000409913	3	ENSMUST00000155904	3	0	0	1	100	0	0	1	0	1.704	9034
ENST00000409913	3	ENSMUST00000024963	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000409913	3	ENSMUST00000151155	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000409913	3	ENSMUST00000144236	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000409147	3	ENSMUST00000145895	3	0	0	1	100	0	0	1	0	1.704	9034
ENST00000409147	3	ENSMUST00000155904	3	0	0	1	100	0	0	1	0	1.704	9034
ENST00000409147	3	ENSMUST00000024963	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000409147	3	ENSMUST00000151155	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000409147	3	ENSMUST00000144236	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000417180	3	ENSMUST00000155904	3	0	0	1	100	0	0	1	0	2.787	3059
ENST00000417180	3	ENSMUST00000145895	3	0	0	1	100	0	0	1	0	0.7706	2.298e+04
ENST00000417180	3	ENSMUST00000024963	4	0	0	1	100	0	0	1	1	-0.9655	1.304e+05
ENST00000417180	3	ENSMUST00000151155	5	0	0	1	100	0	0	1	2	-1.213	1.67e+05
ENST00000417180	3	ENSMUST00000144236	5	0	0	1	100	0	0	1	2	-2.966	9.637e+05
ENST00000444761	3	ENSMUST00000145895	3	0	0	1	100	0	0	1	0	1.704	9034
ENST00000444761	3	ENSMUST00000155904	3	0	0	1	100	0	0	1	0	1.704	9034
ENST00000444761	3	ENSMUST00000024963	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000444761	3	ENSMUST00000151155	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000444761	3	ENSMUST00000144236	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000409800	3	ENSMUST00000145895	3	0	0	1	100	0	0	1	0	1.704	9034
ENST00000409800	3	ENSMUST00000155904	3	0	0	1	100	0	0	1	0	1.704	9034
ENST00000409800	3	ENSMUST00000024963	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000409800	3	ENSMUST00000151155	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000409800	3	ENSMUST00000144236	5	1	100	0	0	0	0	1	2	-0.9547	1.29e+05
ENST00000319466	4	ENSMUST00000024963	4	1	50	1	50	0	0	2	0	3.816	1093
ENST00000319466	4	ENSMUST00000151155	5	1	50	1	50	0	0	2	1	1.816	8080
ENST00000319466	4	ENSMUST00000144236	5	1	50	1	50	0	0	2	1	1.816	8080
ENST00000319466	4	ENSMUST00000129616	5	1	50	1	50	0	0	2	1	1.816	8080
ENST00000319466	4	ENSMUST00000145895	3	0	0	1	100	0	0	1	1	-0.2957	6.675e+04
ENST00000409973	5	ENSMUST00000151155	5	1	33.33	1	33.33	1	33.33	3	0	3.24	1944
ENST00000409973	5	ENSMUST00000129616	5	1	33.33	1	33.33	1	33.33	3	0	3.24	1944
ENST00000409973	5	ENSMUST00000144236	5	1	33.33	1	33.33	1	33.33	3	0	2.538	3925
ENST00000409973	5	ENSMUST00000024963	4	1	50	1	50	0	0	2	1	1.816	8080
ENST00000409973	5	ENSMUST00000145895	3	0	0	1	100	0	0	1	2	-2.296	4.932e+05
ENST00000409207	4	ENSMUST00000024963	4	1	50	1	50	0	0	2	0	3.816	1093
ENST00000409207	4	ENSMUST00000151155	5	1	50	1	50	0	0	2	1	1.816	8080
ENST00000409207	4	ENSMUST00000144236	5	1	50	1	50	0	0	2	1	1.816	8080
ENST00000409207	4	ENSMUST00000129616	5	1	50	1	50	0	0	2	1	1.816	8080
ENST00000409207	4	ENSMUST00000145895	3	0	0	1	100	0	0	1	1	-0.2957	6.675e+04
ENST00000409105	5	ENSMUST00000151155	5	1	33.33	1	33.33	1	33.33	3	0	3.924	981.3
ENST00000409105	5	ENSMUST00000129616	5	1	33.33	1	33.33	1	33.33	3	0	3.924	981.3
ENST00000409105	5	ENSMUST00000144236	5	1	33.33	1	33.33	1	33.33	3	0	2.599	3693
ENST00000409105	5	ENSMUST00000024963	4	1	50	1	50	0	0	2	1	1.816	8080
ENST00000409105	5	ENSMUST00000145895	3	0	0	1	100	0	0	1	2	-2.296	4.932e+05
ENST00000409218	4	ENSMUST00000024963	4	1	50	1	50	0	0	2	0	3.816	1093
ENST00000409218	4	ENSMUST00000151155	5	1	50	1	50	0	0	2	1	1.816	8080
ENST00000409218	4	ENSMUST00000144236	5	1	50	1	50	0	0	2	1	1.816	8080
ENST00000409218	4	ENSMUST00000129616	5	1	50	1	50	0	0	2	1	1.816	8080
ENST00000409218	4	ENSMUST00000145895	3	0	0	1	100	0	0	1	1	-0.2957	6.675e+04
ENST00000434262	3	ENSMUST00000145895	3	0	0	1	100	0	0	1	0	1.704	9034
ENST00000434262	3	ENSMUST00000155904	3	0	0	1	100	0	0	1	0	1.704	9034
ENST00000434262	3	ENSMUST00000024963	4	1	100	0	0	0	0	1	1	1.045	1.746e+04
ENST00000434262	3	ENSMUST00000151155	5	1	100	0	0	0	0	1	2	0.9891	1.847e+04
