Query = geneByGene/org2/ENSMUSG00000027519.rf
Exons file = geneByGene/org1/ENSG00000124209.rf
Frequency file = geneByGene/org2/ENSMUSG00000027519.rf.freq
-mc = 3	local = false
-ss = 1	-es = 1
-B = 5	 -b = 5Opening gap = -2	Continuing gap = -1
Similarity = 12

QID	QEXN	GID	GEXN	EX_M	EX_M%	QEX_M	QEX_M%	O_M	O_M%	TOT_M	GAP	SCORE	EVALUE
ENSMUST00000201710	10	ENST00000320230	10	7	87.5	1	12.5	0	0	8	0	21.89	2.489e-05
ENSMUST00000201710	10	ENST00000531214	10	7	87.5	1	12.5	0	0	8	0	21.89	2.489e-05
ENSMUST00000201710	10	ENST00000628067	10	7	87.5	1	12.5	0	0	8	0	21.89	2.489e-05
ENSMUST00000201710	10	ENST00000481290	9	6	85.71	0	0	1	14.29	7	1	15.23	0.01928
ENSMUST00000201710	10	ENST00000625419	8	5	83.33	1	16.67	0	0	6	2	11.8	0.6002
ENSMUST00000106006	9	ENST00000320230	10	5	71.43	1	14.29	1	14.29	7	1	12.59	0.2724
ENSMUST00000106006	9	ENST00000531214	10	5	71.43	1	14.29	1	14.29	7	1	12.59	0.2724
ENSMUST00000106006	9	ENST00000628067	10	5	71.43	1	14.29	1	14.29	7	1	12.59	0.2724
ENSMUST00000106006	9	ENST00000625419	8	4	66.67	1	16.67	1	16.67	6	1	9.574	5.543
ENSMUST00000106006	9	ENST00000528606	7	4	80	1	20	0	0	5	2	8.751	12.61
ENSMUST00000174095	2	ENST00000528936	6	0	0	1	50	1	50	2	4	-4.151	5.061e+06
ENSMUST00000174095	2	ENST00000456706	6	0	0	1	50	1	50	2	4	-4.58	7.776e+06
ENSMUST00000174095	2	ENST00000629634	5	0	0	0	0	2	100	2	3	-4.596	7.898e+06
ENSMUST00000174095	2	ENST00000529066	5	0	0	0	0	2	100	2	3	-4.652	8.35e+06
ENSMUST00000174095	2	ENST00000530360	5	0	0	0	0	2	100	2	3	-4.859	1.028e+07
ENSMUST00000201127	6	ENST00000531437	8	4	100	0	0	0	0	4	2	8.181	22.31
ENSMUST00000201127	6	ENST00000627843	7	3	75	1	25	0	0	4	1	7.475	45.18
ENSMUST00000201127	6	ENST00000625419	8	3	75	0	0	1	25	4	2	5.859	227.5
ENSMUST00000201127	6	ENST00000481290	9	3	75	0	0	1	25	4	3	2.05	1.027e+04
ENSMUST00000201127	6	ENST00000625752	6	0	0	0	0	4	100	4	0	1.788	1.333e+04
ENSMUST00000153190	3	ENST00000529066	5	0	0	0	0	1	100	1	2	-3.174	1.906e+06
ENSMUST00000153190	3	ENST00000629634	5	0	0	0	0	1	100	1	2	-3.174	1.906e+06
ENSMUST00000153190	3	ENST00000530360	5	0	0	0	0	1	100	1	2	-3.892	3.906e+06
ENSMUST00000153190	3	ENST00000528936	6	0	0	0	0	1	100	1	3	-5.174	1.408e+07
ENSMUST00000153190	3	ENST00000625752	6	0	0	0	0	1	100	1	3	-5.174	1.408e+07
ENSMUST00000136354	7	ENST00000627843	7	5	100	0	0	0	0	5	0	24.73	1.45e-06
ENSMUST00000136354	7	ENST00000625419	8	5	100	0	0	0	0	5	1	22.73	1.071e-05
ENSMUST00000136354	7	ENST00000531437	8	4	80	1	20	0	0	5	1	20.02	0.0001604
ENSMUST00000136354	7	ENST00000481290	9	4	80	0	0	1	20	5	2	16.65	0.004695
ENSMUST00000136354	7	ENST00000528606	7	4	100	0	0	0	0	4	2	15.67	0.0125
ENSMUST00000150026	4	ENST00000530360	5	0	0	0	0	2	100	2	1	-2.604	1.077e+06
ENSMUST00000150026	4	ENST00000529066	5	0	0	1	50	1	50	2	1	-2.829	1.35e+06
ENSMUST00000150026	4	ENST00000629634	5	0	0	1	50	1	50	2	1	-2.829	1.35e+06
ENSMUST00000150026	4	ENST00000528936	6	0	0	0	0	2	100	2	2	-4.495	7.137e+06
ENSMUST00000150026	4	ENST00000625752	6	0	0	0	0	2	100	2	2	-4.495	7.137e+06
ENSMUST00000172654	6	ENST00000625752	6	3	75	0	0	1	25	4	0	7.826	31.81
ENSMUST00000172654	6	ENST00000526152	6	3	75	0	0	1	25	4	0	7.826	31.81
ENSMUST00000172654	6	ENST00000528936	6	3	75	0	0	1	25	4	0	7.819	32.03
ENSMUST00000172654	6	ENST00000456706	6	3	75	0	0	1	25	4	0	7.819	32.03
ENSMUST00000172654	6	ENST00000527723	6	3	75	0	0	1	25	4	0	7.819	32.03
ENSMUST00000202840	5	ENST00000529066	5	2	66.67	1	33.33	0	0	3	0	12.91	0.1973
ENSMUST00000202840	5	ENST00000629634	5	2	66.67	1	33.33	0	0	3	0	12.28	0.3714
ENSMUST00000202840	5	ENST00000625752	6	2	66.67	1	33.33	0	0	3	1	10.91	1.458
ENSMUST00000202840	5	ENST00000526152	6	2	66.67	1	33.33	0	0	3	1	10.91	1.458
ENSMUST00000202840	5	ENST00000528936	6	2	66.67	1	33.33	0	0	3	1	10.28	2.744
ENSMUST00000021195	14	ENST00000394821	15	11	91.67	0	0	1	8.333	12	1	53.89	3.141e-19
ENSMUST00000021195	14	ENST00000401766	14	11	91.67	0	0	1	8.333	12	0	33.72	1.817e-10
ENSMUST00000021195	14	ENST00000261707	15	11	91.67	0	0	1	8.333	12	1	31.72	1.342e-09
ENSMUST00000108402	15	ENST00000394821	15	11	84.62	0	0	2	15.38	13	0	55.32	7.557e-20
ENSMUST00000108402	15	ENST00000261707	15	11	84.62	0	0	2	15.38	13	0	33.14	3.23e-10
ENSMUST00000108402	15	ENST00000401766	14	11	91.67	0	0	1	8.333	12	1	31.72	1.342e-09
ENSMUST00000129572	3	ENST00000401766	14	0	0	0	0	1	100	1	11	-21.78	2.301e+14
ENSMUST00000129572	3	ENST00000394821	15	0	0	0	0	1	100	1	12	-22.13	3.247e+14
ENSMUST00000129572	3	ENST00000261707	15	0	0	0	0	1	100	1	12	-23.78	1.7e+15
ENSMUST00000108840	18	ENST00000263346	18	16	100	0	0	0	0	16	0	78.96	4.054e-30
ENSMUST00000108840	18	ENST00000263347	19	16	100	0	0	0	0	16	1	66.75	8.183e-25
ENSMUST00000108840	18	ENST00000562256	17	14	100	0	0	0	0	14	3	59.91	7.614e-22
ENSMUST00000108840	18	ENST00000568409	9	6	85.71	0	0	1	14.29	7	9	-0.4292	1.224e+05
ENSMUST00000108840	18	ENST00000568412	8	3	50	0	0	3	50	6	10	-0.5022	1.317e+05
ENSMUST00000057934	18	ENST00000263346	18	16	100	0	0	0	0	16	0	78.96	4.054e-30
ENSMUST00000057934	18	ENST00000263347	19	16	100	0	0	0	0	16	1	66.75	8.183e-25
ENSMUST00000057934	18	ENST00000562256	17	14	100	0	0	0	0	14	3	59.91	7.614e-22
ENSMUST00000057934	18	ENST00000568409	9	6	85.71	0	0	1	14.29	7	9	-0.4292	1.224e+05
ENSMUST00000057934	18	ENST00000568412	8	3	50	0	0	3	50	6	10	-0.5022	1.317e+05
ENSMUST00000070820	16	ENST00000368419	16	12	85.71	2	14.29	0	0	14	0	38.53	1.478e-12
ENSMUST00000070820	16	ENST00000295542	17	12	85.71	2	14.29	0	0	14	1	35.53	2.968e-11
ENSMUST00000070820	16	ENST00000423025	16	11	78.57	2	14.29	1	7.143	14	0	34.69	6.844e-11
ENSMUST00000151522	6	ENST00000435451	4	0	0	2	100	0	0	2	2	-2.3	7.948e+05
ENSMUST00000151522	6	ENST00000411975	19	0	0	3	75	1	25	4	13	-17.2	2.357e+12
ENSMUST00000151522	6	ENST00000544596	45	0	0	2	50	2	50	4	39	-68.67	5.292e+34
ENSMUST00000151522	6	ENST00000435803	62	4	100	0	0	0	0	4	56	-92.11	inf
ENSMUST00000042740	62	ENST00000435803	62	52	86.67	5	8.333	3	5	60	0	275	0
ENSMUST00000042740	62	ENST00000544596	45	39	90.7	3	6.977	1	2.326	43	17	134.3	0
ENSMUST00000042740	62	ENST00000411975	19	15	88.24	2	11.76	0	0	17	43	-80.49	inf
ENSMUST00000042740	62	ENST00000435451	4	0	0	2	100	0	0	2	58	-108.6	inf
ENSMUST00000170070	7	ENST00000426047	7	2	50	0	0	2	50	4	2	4.831	636.3
ENSMUST00000170070	7	ENST00000262315	22	2	40	3	60	0	0	5	15	-11.62	8.851e+09
ENSMUST00000170070	7	ENST00000317063	22	2	40	3	60	0	0	5	15	-14.24	1.215e+11
ENSMUST00000170070 4(92)+5(52)	6	ENST00000455171	21	2	50	0	0	2	50	4	15	-20.7	7.827e+13
ENSMUST00000170070	7	ENST00000631357	24	0	0	2	40	3	60	5	17	-25.55	9.96e+15
ENSMUST00000048054	22	ENST00000262315	22	15	75	4	20	1	5	20	0	50.97	5.837e-18
ENSMUST00000048054	22	ENST00000317063	22	15	75	4	20	1	5	20	0	50.37	1.066e-17
ENSMUST00000048054	22	ENST00000455171	21	15	78.95	3	15.79	1	5.263	19	1	45.02	2.232e-15
ENSMUST00000048054	22	ENST00000631357	24	13	65	5	25	2	10	20	2	39.85	3.943e-13
ENSMUST00000048054	22	ENST00000426047	7	2	40	2	40	1	20	5	15	-23.11	8.645e+14
ENSMUST00000167940	4	ENST00000426047 3(92)+4(52)	6	1	50	0	0	1	50	2	2	0.4865	4.901e+04
ENSMUST00000167940	4	ENST00000455171	21	2	100	0	0	0	0	2	17	-24.24	2.677e+15
ENSMUST00000167940	4	ENST00000317063	22	1	50	1	50	0	0	2	18	-27.87	1.012e+17
ENSMUST00000167940	4	ENST00000262315	22	1	50	1	50	0	0	2	18	-27.87	1.012e+17
ENSMUST00000167940	4	ENST00000631357	24	2	100	0	0	0	0	2	20	-30.24	1.08e+18
ENSMUST00000169767	3	ENST00000426047	7	0	0	0	0	1	100	1	4	-6.524	5.433e+07
ENSMUST00000169767	3	ENST00000455171	21	0	0	1	100	0	0	1	18	-34.3	6.252e+19
ENSMUST00000169767	3	ENST00000317063	22	0	0	1	100	0	0	1	19	-34.35	6.613e+19
ENSMUST00000169767	3	ENST00000262315	22	0	0	1	100	0	0	1	19	-34.35	6.613e+19
ENSMUST00000169767	3	ENST00000631357	24	1	100	0	0	0	0	1	21	-38.95	6.597e+21
ENSMUST00000133731	2	ENST00000381947	2	0	0	1	50	1	50	2	0	-0.9393	2.039e+05
ENSMUST00000133731	2	ENST00000402202	2	0	0	0	0	2	100	2	0	-2.754	1.252e+06
ENSMUST00000133731	2	ENST00000314399	2	0	0	0	0	2	100	2	0	-2.81	1.323e+06
ENSMUST00000133731	2	ENST00000617313	3	0	0	0	0	2	100	2	1	-4.273	5.718e+06
ENSMUST00000143058	2	ENST00000314399	2	0	0	1	50	1	50	2	0	-0.2119	9.853e+04
ENSMUST00000143058	2	ENST00000617313	3	0	0	1	50	1	50	2	1	-2.185	7.088e+05
ENSMUST00000143058	2	ENST00000402202	2	0	0	0	0	2	100	2	0	-2.69	1.174e+06
ENSMUST00000143058	2	ENST00000381947	2	0	0	0	0	2	100	2	0	-2.797	1.307e+06
ENSMUST00000169982	2	ENST00000314399	2	0	0	1	50	1	50	2	0	-0.2335	1.007e+05
ENSMUST00000169982	2	ENST00000617313	3	0	0	1	50	1	50	2	1	-2.231	7.419e+05
ENSMUST00000169982	2	ENST00000402202	2	0	0	0	0	2	100	2	0	-2.728	1.22e+06
ENSMUST00000169982	2	ENST00000381947	2	0	0	0	0	2	100	2	0	-2.819	1.336e+06
ENSMUST00000049244	2	ENST00000402202	2	0	0	0	0	2	100	2	0	-1.957	5.64e+05
ENSMUST00000049244	2	ENST00000381947	2	0	0	0	0	2	100	2	0	-2.644	1.122e+06
ENSMUST00000049244	2	ENST00000314399	2	0	0	0	0	2	100	2	0	-2.735	1.228e+06
ENSMUST00000049244	2	ENST00000617313	3	0	0	0	0	2	100	2	1	-4.019	4.437e+06
ENSMUST00000126033	6	ENST00000369556	7	2	50	0	0	2	50	4	1	7.623	39
ENSMUST00000126033	6	ENST00000369557	6	2	66.67	0	0	1	33.33	3	2	7.578	40.77
ENSMUST00000126033	6	ENST00000369552	8	2	50	0	0	2	50	4	2	7.566	41.26
ENSMUST00000126033	6	ENST00000622775	7	2	50	0	0	2	50	4	1	4.553	840.1
ENSMUST00000126033	6	ENST00000544441	7	1	25	0	0	3	75	4	1	3.481	2452
ENSMUST00000029970	8	ENST00000369552	8	6	100	0	0	0	0	6	0	18.27	0.000925
ENSMUST00000029970	8	ENST00000369556	7	5	100	0	0	0	0	5	1	13.23	0.1436
ENSMUST00000029970	8	ENST00000544441	7	4	80	0	0	1	20	5	1	8.905	10.81
ENSMUST00000029970	8	ENST00000369557	6	4	100	0	0	0	0	4	2	8.181	22.31
ENSMUST00000029970	8	ENST00000622775	7	3	60	0	0	2	40	5	1	6.344	140.1
ENSMUST00000094814	1	ENST00000372638	1	0	0	0	0	1	100	1	0	-0.9702	2.103e+05
ENSMUST00000026833	9	ENST00000293883	9	7	100	0	0	0	0	7	0	21.32	4.401e-05
ENSMUST00000026833	9	ENST00000248142	13	7	100	0	0	0	0	7	4	13.32	0.1312
ENSMUST00000070172	13	ENST00000308342	13	11	100	0	0	0	0	11	0	33.5	2.256e-10
ENSMUST00000068532	6	ENST00000216420	6	4	66.67	1	16.67	1	16.67	6	0	23.2	6.671e-06
ENSMUST00000068532	6	ENST00000557317	5	1	20	0	0	4	80	5	1	4.966	555.5
ENSMUST00000068532	6	ENST00000556172	2	1	50	1	50	0	0	2	4	-3.25	2.057e+06
ENSMUST00000101534	5	ENST00000348225	5	2	66.67	1	33.33	0	0	3	0	8.224	21.37
ENSMUST00000101534	5	ENST00000393083	6	2	66.67	1	33.33	0	0	3	1	6.224	157.9
ENSMUST00000201321	4	ENST00000348225	5	1	50	1	50	0	0	2	1	3.179	3318
ENSMUST00000201321	4	ENST00000393083	6	1	50	1	50	0	0	2	2	1.179	2.452e+04
ENSMUST00000082092	5	ENST00000584577	5	2	66.67	1	33.33	0	0	3	0	12.84	0.2118
ENSMUST00000082092	5	ENST00000439590	5	2	66.67	1	33.33	0	0	3	0	12.84	0.2118
ENSMUST00000082092	5	ENST00000311111	5	2	66.67	1	33.33	0	0	3	0	12.84	0.2118
ENSMUST00000082092	5	ENST00000533498	4	2	100	0	0	0	0	2	1	8.124	23.63
ENSMUST00000082092	5	ENST00000534490	4	1	50	1	50	0	0	2	1	5.776	247.1
ENSMUST00000106602	5	ENST00000584577	5	2	66.67	1	33.33	0	0	3	0	12.84	0.2118
ENSMUST00000106602	5	ENST00000439590	5	2	66.67	1	33.33	0	0	3	0	12.84	0.2118
ENSMUST00000106602	5	ENST00000311111	5	2	66.67	1	33.33	0	0	3	0	12.84	0.2118
ENSMUST00000106602	5	ENST00000533498	4	2	100	0	0	0	0	2	1	8.124	23.63
ENSMUST00000106602	5	ENST00000534490	4	1	50	1	50	0	0	2	1	5.776	247.1
ENSMUST00000077915	5	ENST00000584577	5	2	66.67	1	33.33	0	0	3	0	12.84	0.2118
ENSMUST00000077915	5	ENST00000439590	5	2	66.67	1	33.33	0	0	3	0	12.84	0.2118
ENSMUST00000077915	5	ENST00000311111	5	2	66.67	1	33.33	0	0	3	0	12.84	0.2118
ENSMUST00000077915	5	ENST00000533498	4	2	100	0	0	0	0	2	1	8.124	23.63
ENSMUST00000077915	5	ENST00000534490	4	1	50	1	50	0	0	2	1	5.776	247.1
ENSMUST00000106599	4	ENST00000533498	4	2	100	0	0	0	0	2	0	10.12	3.198
ENSMUST00000106599	4	ENST00000584577	5	2	100	0	0	0	0	2	1	8.124	23.63
ENSMUST00000106599	4	ENST00000439590	5	2	100	0	0	0	0	2	1	8.124	23.63
ENSMUST00000106599	4	ENST00000311111	5	2	100	0	0	0	0	2	1	8.124	23.63
ENSMUST00000106599	4	ENST00000534490	4	1	100	0	0	0	0	1	2	1.062	2.757e+04
ENSMUST00000034488	10	ENST00000279441	10	6	75	2	25	0	0	8	0	21.1	5.481e-05
ENSMUST00000034488	10	ENST00000539681	4	1	50	1	50	0	0	2	6	-3.87	3.82e+06
ENSMUST00000051118	7	ENST00000299866	8	5	100	0	0	0	0	5	1	14.88	0.02743
ENSMUST00000051118	7	ENST00000612195	9	5	100	0	0	0	0	5	2	12.88	0.2027
ENSMUST00000051118	7	ENST00000572428	6	4	100	0	0	0	0	4	1	10.18	3.019
ENSMUST00000051118	7	ENST00000619408	5	3	100	0	0	0	0	3	2	5.136	468.8
ENSMUST00000051118	7	ENST00000572102	3	1	100	0	0	0	0	1	4	-4.955	1.131e+07
ENSMUST00000059889	3	ENST00000537425	3	0	0	0	0	3	100	3	0	-0.1686	9.436e+04
ENSMUST00000059889	3	ENST00000373348	2	0	0	0	0	2	100	2	1	-0.8799	1.922e+05
ENSMUST00000059889	3	ENST00000416116	3	0	0	0	0	3	100	3	0	-2.437	9.123e+05
ENSMUST00000109484	3	ENST00000416116	3	0	0	0	0	3	100	3	0	4.187	1211
ENSMUST00000109484	3	ENST00000373348	2	0	0	0	0	2	100	2	1	-2.536	1.006e+06
ENSMUST00000109484	3	ENST00000537425	3	0	0	0	0	3	100	3	0	-3.382	2.345e+06
ENSMUST00000064941	8	ENST00000246672	8	5	83.33	1	16.67	0	0	6	0	16.64	0.004732
ENSMUST00000060419	2	ENST00000339480	2	0	0	1	50	1	50	2	0	0.7015	3.953e+04
ENSMUST00000106090	2	ENST00000339480	2	0	0	1	50	1	50	2	0	0.7015	3.953e+04
ENSMUST00000041353	3	ENST00000393812	4	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000041353	3	ENST00000615337	4	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000041353	3	ENST00000619636	4	1	100	0	0	0	0	1	1	1.045	2.803e+04
ENSMUST00000041353	3	ENST00000538577	3	0	0	0	0	1	100	1	0	-0.5954	1.446e+05
ENSMUST00000041353	3	ENST00000393810	3	0	0	0	0	1	100	1	0	-0.5954	1.446e+05
ENSMUST00000120645	9	ENST00000338595	7	4	80	0	0	1	20	5	2	15.58	0.01361
ENSMUST00000120645	9	ENST00000450629	6	3	75	0	0	1	25	4	3	6.866	83.11
ENSMUST00000120645	9	ENST00000369707	5	3	100	0	0	0	0	3	4	1.136	2.56e+04
ENSMUST00000056159	9	ENST00000338595	7	4	80	0	0	1	20	5	2	15.58	0.01361
ENSMUST00000056159	9	ENST00000450629	6	3	75	0	0	1	25	4	3	6.866	83.11
ENSMUST00000056159	9	ENST00000369707	5	3	100	0	0	0	0	3	4	1.136	2.56e+04
ENSMUST00000135016	6	ENST00000338595	7	3	75	0	0	1	25	4	1	12.52	0.2907
ENSMUST00000135016	6	ENST00000450629	6	2	50	1	25	1	25	4	0	12.51	0.2939
ENSMUST00000135016	6	ENST00000369707	5	0	0	2	66.67	1	33.33	3	1	0.4391	5.139e+04
ENSMUST00000077741	16	ENST00000370695	16	14	100	0	0	0	0	14	0	69.28	6.529e-26
ENSMUST00000077741	16	ENST00000370701	17	14	100	0	0	0	0	14	1	66.28	1.311e-24
ENSMUST00000077741	16	ENST00000370698	16	13	92.86	0	0	1	7.143	14	0	65.07	4.395e-24
ENSMUST00000077741	16	ENST00000630721	6	3	75	1	25	0	0	4	10	-3.042	1.669e+06
ENSMUST00000077741	16	ENST00000627534	6	3	100	0	0	0	0	3	12	-9.609	1.188e+09
ENSMUST00000114784	16	ENST00000370698	16	14	100	0	0	0	0	14	0	69.28	6.529e-26
ENSMUST00000114784	16	ENST00000370695	16	13	92.86	0	0	1	7.143	14	0	65.07	4.395e-24
ENSMUST00000114784	16	ENST00000370701	17	13	92.86	0	0	1	7.143	14	1	62.07	8.827e-23
ENSMUST00000114784	16	ENST00000630721	6	3	75	1	25	0	0	4	10	-3.042	1.669e+06
ENSMUST00000114784 9(113)+10(111)	15	ENST00000627534	6	1	25	1	25	2	50	4	9	-11.02	4.884e+09
ENSMUST00000144068	9	ENST00000370701	17	7	100	0	0	0	0	7	8	18.2	0.0009892
ENSMUST00000144068	9	ENST00000627534	6	4	100	0	0	0	0	4	3	13.09	0.1644
ENSMUST00000144068	9	ENST00000370695	16	6	100	0	0	0	0	6	9	11.5	0.8044
ENSMUST00000144068	9	ENST00000370698	16	5	83.33	0	0	1	16.67	6	9	7.295	54.15
ENSMUST00000144068	9	ENST00000630721	6	1	25	1	25	2	50	4	3	-1.839	5.013e+05
ENSMUST00000173471	13	ENST00000550669	11	5	55.56	2	22.22	2	22.22	9	2	31.12	2.443e-09
ENSMUST00000173471	13	ENST00000322886	13	6	54.55	3	27.27	2	18.18	11	0	22.8	9.999e-06
ENSMUST00000173471	13	ENST00000416496	12	6	60	2	20	2	20	10	1	19.39	0.0003035
ENSMUST00000173471	13	ENST00000551058	3	1	100	0	0	0	0	1	10	-16.95	1.84e+12
ENSMUST00000173471	13	ENST00000547316	3	0	0	1	100	0	0	1	10	-17.02	1.968e+12
ENSMUST00000174857	3	ENST00000547316	3	0	0	0	0	1	100	1	0	1.956	1.127e+04
ENSMUST00000174857	3	ENST00000551058	3	0	0	0	0	1	100	1	0	-1.354	3.088e+05
ENSMUST00000174857	3	ENST00000550669	11	1	100	0	0	0	0	1	8	-11.01	4.825e+09
ENSMUST00000174857	3	ENST00000416496	12	1	100	0	0	0	0	1	9	-14.95	2.49e+11
ENSMUST00000174857	3	ENST00000322886	13	1	100	0	0	0	0	1	10	-16.95	1.84e+12
ENSMUST00000173634	3	ENST00000547316	3	0	0	0	0	1	100	1	0	1.956	1.127e+04
ENSMUST00000173634	3	ENST00000551058	3	0	0	0	0	1	100	1	0	-1.354	3.088e+05
ENSMUST00000173634	3	ENST00000550669	11	1	100	0	0	0	0	1	8	-11.01	4.825e+09
ENSMUST00000173634	3	ENST00000416496	12	1	100	0	0	0	0	1	9	-14.95	2.49e+11
ENSMUST00000173634	3	ENST00000322886	13	1	100	0	0	0	0	1	10	-16.95	1.84e+12
ENSMUST00000073781	13	ENST00000550669	11	6	66.67	2	22.22	1	11.11	9	2	33.89	1.532e-10
ENSMUST00000073781	13	ENST00000322886	13	7	63.64	3	27.27	1	9.091	11	0	25.57	6.268e-07
ENSMUST00000073781	13	ENST00000416496	12	7	70	2	20	1	10	10	1	22.16	1.903e-05
ENSMUST00000073781	13	ENST00000551058	3	1	100	0	0	0	0	1	10	-16.95	1.84e+12
ENSMUST00000073781	13	ENST00000547316	3	0	0	0	0	1	100	1	10	-18.04	5.467e+12
ENSMUST00000051390	3	ENST00000600990	3	0	0	0	0	3	100	3	0	1.033	2.837e+04
ENSMUST00000051390	3	ENST00000354590	3	0	0	0	0	3	100	3	0	-0.9626	2.087e+05
ENSMUST00000051390	3	ENST00000594051	3	0	0	0	0	3	100	3	0	-1.018	2.207e+05
ENSMUST00000051390	3	ENST00000600130	2	0	0	0	0	2	100	2	1	-4.535	7.433e+06
ENSMUST00000051390	3	ENST00000596739	2	0	0	0	0	2	100	2	1	-4.813	9.811e+06
ENSMUST00000172240	4	ENST00000600990	3	0	0	0	0	3	100	3	1	-2.598	1.072e+06
ENSMUST00000172240	4	ENST00000354590	3	0	0	0	0	3	100	3	1	-2.7	1.187e+06
ENSMUST00000172240	4	ENST00000594051	3	0	0	0	0	3	100	3	1	-2.881	1.422e+06
ENSMUST00000172240	4	ENST00000600130	2	0	0	0	0	2	100	2	2	-4.558	7.601e+06
ENSMUST00000172240	4	ENST00000596739	2	0	0	0	0	2	100	2	2	-6.773	6.969e+07
ENSMUST00000023213	6	ENST00000347708	6	4	66.67	1	16.67	1	16.67	6	0	22.99	8.25e-06
ENSMUST00000023213	6	ENST00000628266	2	0	0	0	0	2	100	2	4	-5.344	1.669e+07
ENSMUST00000165341	58	ENST00000547103	58	54	96.43	1	1.786	1	1.786	56	0	166.5	0
ENSMUST00000165341	58	ENST00000458043	58	54	96.43	0	0	2	3.571	56	0	163.7	0
ENSMUST00000165341	58	ENST00000298820	18	16	100	0	0	0	0	16	40	-71.27	7.174e+35
ENSMUST00000165341	58	ENST00000550182	8	6	100	0	0	0	0	6	50	-81.73	inf
ENSMUST00000021667	4	ENST00000556816	4	2	100	0	0	0	0	2	0	9.978	3.699
ENSMUST00000021667	4	ENST00000298818	4	1	50	0	0	1	50	2	0	7.149	62.6
ENSMUST00000021667	4	ENST00000554924	3	1	100	0	0	0	0	1	1	2.989	4012
ENSMUST00000029196	5	ENST00000359271	5	2	40	2	40	1	20	5	0	14.89	0.02723
ENSMUST00000029196	5	ENST00000486000	2	0	0	0	0	2	100	2	3	-5.474	1.9e+07
ENSMUST00000172806	17	ENST00000540815	17	15	100	0	0	0	0	15	0	45.68	1.156e-15
ENSMUST00000172806	17	ENST00000266674	18	15	100	0	0	0	0	15	1	42.68	2.322e-14
ENSMUST00000172806	17	ENST00000536515	17	12	80	2	13.33	1	6.667	15	0	38.07	2.339e-12
ENSMUST00000173740	17	ENST00000536515	17	15	100	0	0	0	0	15	0	45.68	1.156e-15
ENSMUST00000173740	17	ENST00000266674	18	15	100	0	0	0	0	15	1	42.68	2.322e-14
ENSMUST00000173740	17	ENST00000540815	17	12	80	2	13.33	1	6.667	15	0	38.07	2.339e-12
ENSMUST00000020350	18	ENST00000266674	18	16	100	0	0	0	0	16	0	48.73	5.501e-17
ENSMUST00000020350	18	ENST00000536515	17	15	100	0	0	0	0	15	1	42.68	2.322e-14
ENSMUST00000020350	18	ENST00000540815	17	15	100	0	0	0	0	15	1	42.68	2.322e-14
ENSMUST00000095027	22	ENST00000409236	23	18	90	2	10	0	0	20	1	54.12	2.5e-19
ENSMUST00000095027	22	ENST00000317233	24	18	90	2	10	0	0	20	2	51.12	5.022e-18
ENSMUST00000095027	22	ENST00000409579	25	18	90	2	10	0	0	20	3	48.12	1.009e-16
ENSMUST00000095027	22	ENST00000445815	7	5	100	0	0	0	0	5	15	-14.77	2.078e+11
ENSMUST00000095027 5(80)+6(36)	21	ENST00000440445	6	1	25	1	25	2	50	4	15	-26.3	2.1e+16
ENSMUST00000039827	23	ENST00000409236	23	17	80.95	3	14.29	1	4.762	21	0	54.89	1.155e-19
ENSMUST00000039827	23	ENST00000317233	24	17	80.95	3	14.29	1	4.762	21	1	51.89	2.32e-18
ENSMUST00000039827	23	ENST00000409579	25	17	80.95	3	14.29	1	4.762	21	2	48.89	4.66e-17
ENSMUST00000039827	23	ENST00000445815	7	5	100	0	0	0	0	5	16	-16.77	1.535e+12
ENSMUST00000039827 6(80)+7(36)	22	ENST00000440445	6	1	25	1	25	2	50	4	16	-28.3	1.551e+17
ENSMUST00000164632	2	ENST00000328444	1	0	0	0	0	1	100	1	1	-1.475	3.484e+05
ENSMUST00000164632	2	ENST00000430083	2	0	0	0	0	2	100	2	0	-2.821	1.339e+06
ENSMUST00000022424	2	ENST00000430083	2	0	0	0	0	2	100	2	0	0.5016	4.827e+04
ENSMUST00000022424	2	ENST00000328444	1	0	0	0	0	1	100	1	1	-3.41	2.412e+06
ENSMUST00000115708	14	ENST00000539869	22	12	85.71	1	7.143	1	7.143	14	8	19.88	0.0001845
ENSMUST00000115708	14	ENST00000366882	23	12	85.71	1	7.143	1	7.143	14	9	17.99	0.001224
ENSMUST00000115708	14	ENST00000616273	2	0	0	0	0	2	100	2	12	-26.81	3.515e+16
ENSMUST00000115724	23	ENST00000539869	22	20	90.91	1	4.545	1	4.545	22	1	57.05	1.337e-20
ENSMUST00000115724	23	ENST00000366882	23	20	86.96	0	0	3	13.04	23	0	56.98	1.425e-20
ENSMUST00000115724	23	ENST00000616273	2	0	0	0	0	2	100	2	21	-44.79	2.26e+24
ENSMUST00000115722	5	ENST00000616273	2	0	0	0	0	2	100	2	3	-8.804	5.308e+08
ENSMUST00000115722	5	ENST00000539869	22	0	0	3	60	2	40	5	17	-33.34	2.398e+19
ENSMUST00000115722	5	ENST00000366882	23	0	0	3	60	2	40	5	18	-35.34	1.783e+20
